WARNING: SYSTEM:App name: SDL Application
WARNING: SYSTEM:App version: <unspecified>
WARNING: SYSTEM:App ID: <unspecified>
WARNING: SYSTEM:SDL revision: release-3.2.16-0-gc9a6709bd (libsdl.org)
WARNING: RENDER:Created renderer: metal
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Leather_Armor with reach=1
DEBUG EQUIPMENT: Equipped Shield with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Shield with reach=1
DEBUG EQUIPMENT: Equipped Shield with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Shield with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Dagger with reach=1
DEBUG EQUIPMENT: Equipped Shield with reach=1
DEBUG EQUIPMENT: Equipped Shield with reach=1
DEBUG REGISTRY: get_weapon('shortbow') -> reach=8, two_handed=False
DEBUG:   Checking Orc at (77,73): in_fov=False, distance=40.8
DEBUG:   Checking Orc at (132,62): in_fov=False, distance=90.6
DEBUG:   Checking Orc at (137,15): in_fov=False, distance=102.0
DEBUG:   Checking Slime at (135,11): in_fov=False, distance=101.6
DEBUG:   Checking Orc at (17,93): in_fov=False, distance=48.0
DEBUG:   Checking Orc at (17,94): in_fov=False, distance=48.9
DEBUG:   Checking Slime at (45,59): in_fov=False, distance=7.6
DEBUG:   Checking Orc at (91,32): in_fov=False, distance=52.9
DEBUG:   Checking Orc at (73,9): in_fov=False, distance=53.0
DEBUG:   Checking Slime at (14,22): in_fov=False, distance=41.0
DEBUG:   Checking Slime at (55,94): in_fov=False, distance=44.0
DEBUG:   Checking Slime at (77,61): in_fov=False, distance=36.1
DEBUG:   Checking Slime at (38,67): in_fov=False, distance=15.5
DEBUG:   Checking Slime at (133,1): in_fov=False, distance=104.3
DEBUG:   Checking Orc at (136,3): in_fov=False, distance=106.0
DEBUG:   Checking Orc at (62,21): in_fov=False, distance=36.9
DEBUG:   Checking Orc at (60,21): in_fov=False, distance=35.8
DEBUG:   Checking Orc at (139,56): in_fov=False, distance=97.1
DEBUG:   Checking Orc at (137,60): in_fov=False, distance=95.3
DEBUG:   Checking Orc at (74,28): in_fov=False, distance=40.0
DEBUG:   Checking Slime at (26,17): in_fov=False, distance=38.5
DEBUG:   Checking Large_Slime at (20,88): in_fov=False, distance=42.2
DEBUG:   Checking Orc at (62,23): in_fov=False, distance=35.2
DEBUG:   Checking Orc at (135,6): in_fov=False, distance=103.8
DEBUG: Checked 28 enemies, 0 in range
DEBUG: Enemy in range: None
DEBUG: No enemy in weapon range, continuing pathfinding
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
WARNING: PROCESS_ACTIONS: mouse_action = {'left_click': (42, 60)}
WARNING: Mouse action type: left_click, value: (42, 60), has handler: True
WARNING: Calling mouse handler for left_click
INFO: Orc at (88, 88) turn complete: no actions taken
INFO: Orc at (88, 90) turn complete: no actions taken
INFO: Orc at (73, 74) turn complete: no actions taken
INFO: Orc at (77, 73) turn complete: no actions taken
INFO: Orc at (132, 62) turn complete: no actions taken
INFO: Orc at (137, 15) turn complete: no actions taken
INFO: Orc at (17, 93) turn complete: no actions taken
INFO: Orc at (17, 94) turn complete: no actions taken
INFO: Orc at (91, 32) turn complete: no actions taken
INFO: Orc at (73, 9) turn complete: no actions taken
INFO: Orc at (136, 3) turn complete: no actions taken
INFO: Orc at (62, 21) turn complete: no actions taken
INFO: Orc at (60, 21) turn complete: no actions taken
INFO: Orc at (139, 56) turn complete: no actions taken
INFO: Orc at (137, 60) turn complete: no actions taken
INFO: Orc at (74, 28) turn complete: no actions taken
INFO: Orc at (62, 23) turn complete: no actions taken
INFO: Orc at (135, 6) turn complete: no actions taken
DEBUG: process_pathfinding_movement called, player at (42, 52)
DEBUG: Pathfinding active, remaining steps: 8
DEBUG: Checking for enemies in weapon range...
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
DEBUG: _check_for_enemy_in_weapon_range: weapon_reach=1, max_attack_distance=1.5
DEBUG:   Checking Slime at (42,80): in_fov=False, distance=27.0
DEBUG:   Checking Orc at (88,88): in_fov=False, distance=57.8
DEBUG:   Checking Orc at (88,90): in_fov=False, distance=59.0
DEBUG:   Checking Orc at (73,74): in_fov=False, distance=37.4
DEBUG:   Checking Orc at (77,73): in_fov=False, distance=40.3
DEBUG:   Checking Orc at (132,62): in_fov=False, distance=90.4
DEBUG:   Checking Orc at (137,15): in_fov=False, distance=102.3
DEBUG:   Checking Slime at (135,11): in_fov=False, distance=102.0
DEBUG:   Checking Orc at (17,93): in_fov=False, distance=47.2
DEBUG:   Checking Orc at (17,94): in_fov=False, distance=48.0
DEBUG:   Checking Slime at (45,59): in_fov=False, distance=6.7
DEBUG:   Checking Orc at (91,32): in_fov=False, distance=53.3
DEBUG:   Checking Orc at (73,9): in_fov=False, distance=53.8
DEBUG:   Checking Slime at (14,22): in_fov=False, distance=41.8
DEBUG:   Checking Slime at (55,94): in_fov=False, distance=43.0
DEBUG:   Checking Slime at (77,61): in_fov=False, distance=35.9
DEBUG:   Checking Slime at (38,67): in_fov=False, distance=14.6
DEBUG:   Checking Slime at (133,1): in_fov=False, distance=104.8
DEBUG:   Checking Orc at (136,3): in_fov=False, distance=106.5
DEBUG:   Checking Orc at (62,21): in_fov=False, distance=37.7
DEBUG:   Checking Orc at (60,21): in_fov=False, distance=36.7
DEBUG:   Checking Orc at (139,56): in_fov=False, distance=97.0
DEBUG:   Checking Orc at (137,60): in_fov=False, distance=95.3
DEBUG:   Checking Orc at (74,28): in_fov=False, distance=40.6
DEBUG:   Checking Slime at (26,17): in_fov=False, distance=39.4
DEBUG:   Checking Large_Slime at (20,88): in_fov=False, distance=41.3
DEBUG:   Checking Orc at (62,23): in_fov=False, distance=36.1
DEBUG:   Checking Orc at (135,6): in_fov=False, distance=104.2
DEBUG: Checked 28 enemies, 0 in range
DEBUG: Enemy in range: None
DEBUG: No enemy in weapon range, continuing pathfinding
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
INFO: Orc at (88, 88) turn complete: no actions taken
INFO: Orc at (88, 90) turn complete: no actions taken
INFO: Orc at (73, 74) turn complete: no actions taken
INFO: Orc at (77, 73) turn complete: no actions taken
INFO: Orc at (132, 62) turn complete: no actions taken
INFO: Orc at (137, 15) turn complete: no actions taken
INFO: Orc at (17, 93) turn complete: no actions taken
INFO: Orc at (17, 94) turn complete: no actions taken
INFO: Orc at (91, 32) turn complete: no actions taken
INFO: Orc at (73, 9) turn complete: no actions taken
INFO: Orc at (136, 3) turn complete: no actions taken
INFO: Orc at (62, 21) turn complete: no actions taken
INFO: Orc at (60, 21) turn complete: no actions taken
INFO: Orc at (139, 56) turn complete: no actions taken
INFO: Orc at (137, 60) turn complete: no actions taken
INFO: Orc at (74, 28) turn complete: no actions taken
INFO: Orc at (62, 23) turn complete: no actions taken
INFO: Orc at (135, 6) turn complete: no actions taken
DEBUG: process_pathfinding_movement called, player at (42, 53)
DEBUG: Pathfinding active, remaining steps: 7
DEBUG: Checking for enemies in weapon range...
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
DEBUG: _check_for_enemy_in_weapon_range: weapon_reach=1, max_attack_distance=1.5
DEBUG:   Checking Slime at (42,80): in_fov=False, distance=26.0
DEBUG:   Checking Orc at (88,88): in_fov=False, distance=57.2
DEBUG:   Checking Orc at (88,90): in_fov=False, distance=58.4
DEBUG:   Checking Orc at (73,74): in_fov=False, distance=36.9
DEBUG:   Checking Orc at (77,73): in_fov=False, distance=39.8
DEBUG:   Checking Orc at (132,62): in_fov=False, distance=90.4
DEBUG:   Checking Orc at (137,15): in_fov=False, distance=102.7
DEBUG:   Checking Slime at (135,11): in_fov=False, distance=102.5
DEBUG:   Checking Orc at (17,93): in_fov=False, distance=46.3
DEBUG:   Checking Orc at (17,94): in_fov=False, distance=47.2
DEBUG:   Checking Slime at (45,59): in_fov=False, distance=5.8
DEBUG:   Checking Orc at (91,32): in_fov=False, distance=53.7
DEBUG:   Checking Orc at (73,9): in_fov=False, distance=54.6
DEBUG:   Checking Slime at (14,22): in_fov=False, distance=42.5
DEBUG:   Checking Slime at (55,94): in_fov=False, distance=42.1
DEBUG:   Checking Slime at (77,61): in_fov=False, distance=35.7
DEBUG:   Checking Slime at (38,67): in_fov=False, distance=13.6
DEBUG:   Checking Slime at (133,1): in_fov=False, distance=105.3
DEBUG:   Checking Orc at (136,3): in_fov=False, distance=106.9
DEBUG:   Checking Orc at (62,21): in_fov=False, distance=38.6
DEBUG:   Checking Orc at (60,21): in_fov=False, distance=37.6
DEBUG:   Checking Orc at (139,56): in_fov=False, distance=97.0
DEBUG:   Checking Orc at (137,60): in_fov=False, distance=95.2
DEBUG:   Checking Orc at (74,28): in_fov=False, distance=41.2
DEBUG:   Checking Slime at (26,17): in_fov=False, distance=40.3
DEBUG:   Checking Large_Slime at (20,88): in_fov=False, distance=40.5
DEBUG:   Checking Orc at (62,23): in_fov=False, distance=36.9
DEBUG:   Checking Orc at (135,6): in_fov=False, distance=104.7
DEBUG: Checked 28 enemies, 0 in range
DEBUG: Enemy in range: None
DEBUG: No enemy in weapon range, continuing pathfinding
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
INFO: Orc at (88, 88) turn complete: no actions taken
INFO: Orc at (88, 90) turn complete: no actions taken
INFO: Orc at (73, 74) turn complete: no actions taken
INFO: Orc at (77, 73) turn complete: no actions taken
INFO: Orc at (132, 62) turn complete: no actions taken
INFO: Orc at (137, 15) turn complete: no actions taken
INFO: Orc at (17, 93) turn complete: no actions taken
INFO: Orc at (17, 94) turn complete: no actions taken
INFO: Orc at (91, 32) turn complete: no actions taken
INFO: Orc at (73, 9) turn complete: no actions taken
INFO: Orc at (136, 3) turn complete: no actions taken
INFO: Orc at (62, 21) turn complete: no actions taken
INFO: Orc at (60, 21) turn complete: no actions taken
INFO: Orc at (139, 56) turn complete: no actions taken
INFO: Orc at (137, 60) turn complete: no actions taken
INFO: Orc at (74, 28) turn complete: no actions taken
INFO: Orc at (62, 23) turn complete: no actions taken
INFO: Orc at (135, 6) turn complete: no actions taken
DEBUG: process_pathfinding_movement called, player at (42, 54)
DEBUG: Pathfinding active, remaining steps: 6
DEBUG: Checking for enemies in weapon range...
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
DEBUG: _check_for_enemy_in_weapon_range: weapon_reach=1, max_attack_distance=1.5
DEBUG:   Checking Slime at (42,80): in_fov=False, distance=25.0
DEBUG:   Checking Orc at (88,88): in_fov=False, distance=56.6
DEBUG:   Checking Orc at (88,90): in_fov=False, distance=57.8
DEBUG:   Checking Orc at (73,74): in_fov=False, distance=36.4
DEBUG:   Checking Orc at (77,73): in_fov=False, distance=39.4
DEBUG:   Checking Orc at (132,62): in_fov=False, distance=90.3
DEBUG:   Checking Orc at (137,15): in_fov=False, distance=103.1
DEBUG:   Checking Slime at (135,11): in_fov=False, distance=102.9
DEBUG:   Checking Orc at (17,93): in_fov=False, distance=45.5
DEBUG:   Checking Orc at (17,94): in_fov=False, distance=46.3
DEBUG:   Checking Slime at (45,59): in_fov=False, distance=5.0
DEBUG:   Checking Orc at (91,32): in_fov=False, distance=54.1
DEBUG:   Checking Orc at (73,9): in_fov=False, distance=55.5
DEBUG:   Checking Slime at (14,22): in_fov=False, distance=43.3
DEBUG:   Checking Slime at (55,94): in_fov=False, distance=41.1
DEBUG:   Checking Slime at (77,61): in_fov=False, distance=35.5
DEBUG:   Checking Slime at (38,67): in_fov=False, distance=12.6
DEBUG:   Checking Slime at (133,1): in_fov=False, distance=105.8
DEBUG:   Checking Orc at (136,3): in_fov=False, distance=107.4
DEBUG:   Checking Orc at (62,21): in_fov=False, distance=39.4
DEBUG:   Checking Orc at (60,21): in_fov=False, distance=38.5
DEBUG:   Checking Orc at (139,56): in_fov=False, distance=97.0
DEBUG:   Checking Orc at (137,60): in_fov=False, distance=95.1
DEBUG:   Checking Orc at (74,28): in_fov=False, distance=41.9
DEBUG:   Checking Slime at (26,17): in_fov=False, distance=41.2
DEBUG:   Checking Large_Slime at (20,88): in_fov=False, distance=39.7
DEBUG:   Checking Orc at (62,23): in_fov=False, distance=37.7
DEBUG:   Checking Orc at (135,6): in_fov=False, distance=105.1
DEBUG: Checked 28 enemies, 0 in range
DEBUG: Enemy in range: None
DEBUG: No enemy in weapon range, continuing pathfinding
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
INFO: Orc at (88, 88) turn complete: no actions taken
INFO: Orc at (88, 90) turn complete: no actions taken
INFO: Orc at (73, 74) turn complete: no actions taken
INFO: Orc at (77, 73) turn complete: no actions taken
INFO: Orc at (132, 62) turn complete: no actions taken
INFO: Orc at (137, 15) turn complete: no actions taken
INFO: Orc at (17, 93) turn complete: no actions taken
INFO: Orc at (17, 94) turn complete: no actions taken
INFO: Slime at (44, 58) attempts move: moving towards Player
INFO: Orc at (91, 32) turn complete: no actions taken
INFO: Orc at (73, 9) turn complete: no actions taken
INFO: Orc at (136, 3) turn complete: no actions taken
INFO: Orc at (62, 21) turn complete: no actions taken
INFO: Orc at (60, 21) turn complete: no actions taken
INFO: Orc at (139, 56) turn complete: no actions taken
INFO: Orc at (137, 60) turn complete: no actions taken
INFO: Orc at (74, 28) turn complete: no actions taken
INFO: Orc at (62, 23) turn complete: no actions taken
INFO: Orc at (135, 6) turn complete: no actions taken
DEBUG: process_pathfinding_movement called, player at (42, 55)
DEBUG: Pathfinding active, remaining steps: 5
DEBUG: Checking for enemies in weapon range...
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
DEBUG: _check_for_enemy_in_weapon_range: weapon_reach=1, max_attack_distance=1.5
DEBUG:   Checking Slime at (42,80): in_fov=False, distance=24.0
DEBUG:   Checking Orc at (88,88): in_fov=False, distance=56.0
DEBUG:   Checking Orc at (88,90): in_fov=False, distance=57.2
DEBUG:   Checking Orc at (73,74): in_fov=False, distance=35.8
DEBUG:   Checking Orc at (77,73): in_fov=False, distance=38.9
DEBUG:   Checking Orc at (132,62): in_fov=False, distance=90.2
DEBUG:   Checking Orc at (137,15): in_fov=False, distance=103.5
DEBUG:   Checking Slime at (135,11): in_fov=False, distance=103.3
DEBUG:   Checking Orc at (17,93): in_fov=False, distance=44.7
DEBUG:   Checking Orc at (17,94): in_fov=False, distance=45.5
DEBUG:   Checking Slime at (44,58): in_fov=True, distance=2.8
DEBUG:   Checking Orc at (91,32): in_fov=False, distance=54.6
DEBUG:   Checking Orc at (73,9): in_fov=False, distance=56.3
DEBUG:   Checking Slime at (14,22): in_fov=False, distance=44.0
DEBUG:   Checking Slime at (55,94): in_fov=False, distance=40.2
DEBUG:   Checking Slime at (77,61): in_fov=False, distance=35.4
DEBUG:   Checking Slime at (38,67): in_fov=False, distance=11.7
DEBUG:   Checking Slime at (133,1): in_fov=False, distance=106.3
DEBUG:   Checking Orc at (136,3): in_fov=False, distance=107.9
DEBUG:   Checking Orc at (62,21): in_fov=False, distance=40.3
DEBUG:   Checking Orc at (60,21): in_fov=False, distance=39.4
DEBUG:   Checking Orc at (139,56): in_fov=False, distance=97.0
DEBUG:   Checking Orc at (137,60): in_fov=False, distance=95.1
DEBUG:   Checking Orc at (74,28): in_fov=False, distance=42.5
DEBUG:   Checking Slime at (26,17): in_fov=False, distance=42.2
DEBUG:   Checking Large_Slime at (20,88): in_fov=False, distance=38.8
DEBUG:   Checking Orc at (62,23): in_fov=False, distance=38.6
DEBUG:   Checking Orc at (135,6): in_fov=False, distance=105.6
DEBUG: Checked 28 enemies, 0 in range
DEBUG: Enemy in range: None
DEBUG: No enemy in weapon range, continuing pathfinding
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
INFO: Orc at (88, 88) turn complete: no actions taken
INFO: Orc at (88, 90) turn complete: no actions taken
INFO: Orc at (73, 74) turn complete: no actions taken
INFO: Orc at (77, 73) turn complete: no actions taken
INFO: Orc at (132, 62) turn complete: no actions taken
INFO: Orc at (137, 15) turn complete: no actions taken
INFO: Orc at (17, 93) turn complete: no actions taken
INFO: Orc at (17, 94) turn complete: no actions taken
INFO: Slime at (43, 57) attempts move: moving towards Player
INFO: Orc at (91, 32) turn complete: no actions taken
INFO: Orc at (73, 9) turn complete: no actions taken
INFO: Orc at (136, 3) turn complete: no actions taken
INFO: Orc at (62, 21) turn complete: no actions taken
INFO: Orc at (60, 21) turn complete: no actions taken
INFO: Orc at (139, 56) turn complete: no actions taken
INFO: Orc at (137, 60) turn complete: no actions taken
INFO: Orc at (74, 28) turn complete: no actions taken
INFO: Orc at (62, 23) turn complete: no actions taken
INFO: Orc at (135, 6) turn complete: no actions taken
DEBUG: process_pathfinding_movement called, player at (42, 56)
DEBUG: Pathfinding active, remaining steps: 4
DEBUG: Checking for enemies in weapon range...
DEBUG: _get_weapon_reach: weapon=Dagger, reach=1
DEBUG: _check_for_enemy_in_weapon_range: weapon_reach=1, max_attack_distance=1.5
DEBUG:   Checking Slime at (42,80): in_fov=False, distance=23.0
DEBUG:   Checking Orc at (88,88): in_fov=False, distance=55.5
DEBUG:   Checking Orc at (88,90): in_fov=False, distance=56.6
DEBUG:   Checking Orc at (73,74): in_fov=False, distance=35.4
DEBUG:   Checking Orc at (77,73): in_fov=False, distance=38.5
DEBUG:   Checking Orc at (132,62): in_fov=False, distance=90.1
DEBUG:   Checking Orc at (137,15): in_fov=False, distance=103.9
DEBUG:   Checking Slime at (135,11): in_fov=False, distance=103.8
DEBUG:   Checking Orc at (17,93): in_fov=False, distance=43.8
DEBUG:   Checking Orc at (17,94): in_fov=False, distance=44.7
DEBUG:   Checking Slime at (43,57): in_fov=True, distance=1.0
DEBUG:   -> IN RANGE!
DEBUG:   Checking Orc at (91,32): in_fov=False, distance=55.0
DEBUG:   Checking Orc at (73,9): in_fov=False, distance=57.1
DEBUG:   Checking Slime at (14,22): in_fov=False, distance=44.8
DEBUG:   Checking Slime at (55,94): in_fov=False, distance=39.2
DEBUG:   Checking Slime at (77,61): in_fov=False, distance=35.2
DEBUG:   Checking Slime at (38,67): in_fov=False, distance=10.8
DEBUG:   Checking Slime at (133,1): in_fov=False, distance=106.9
DEBUG:   Checking Orc at (136,3): in_fov=False, distance=108.4
DEBUG:   Checking Orc at (62,21): in_fov=False, distance=41.2
DEBUG:   Checking Orc at (60,21): in_fov=False, distance=40.2
DEBUG:   Checking Orc at (139,56): in_fov=False, distance=97.0
DEBUG:   Checking Orc at (137,60): in_fov=False, distance=95.0
DEBUG:   Checking Orc at (74,28): in_fov=False, distance=43.2
DEBUG:   Checking Slime at (26,17): in_fov=False, distance=43.1
DEBUG:   Checking Large_Slime at (20,88): in_fov=False, distance=38.0
DEBUG:   Checking Orc at (62,23): in_fov=False, distance=39.4
DEBUG:   Checking Orc at (135,6): in_fov=False, distance=106.1
DEBUG: Checked 28 enemies, 1 in range
DEBUG: Enemy in range: Slime
DEBUG: AUTO-ATTACKING Slime at distance 1.0
DEBUG: Player [power:0+0] (1-4 dmg) attacks for 2 (0 power + 2 rolled), Slime [def:0+0] blocks 0 (0 defense + 0 rolled) = 2 total damage
DEBUG: d20 Combat: Player rolled 9 + 1 (DEX) + 1 (weapon) = 11 vs AC 8 → HIT | Damage: 4 (base) + 2 (STR) = 6
INFO: Orc at (88, 88) turn complete: no actions taken
INFO: Orc at (88, 90) turn complete: no actions taken
INFO: Orc at (73, 74) turn complete: no actions taken
INFO: Orc at (77, 73) turn complete: no actions taken
INFO: Orc at (132, 62) turn complete: no actions taken
INFO: Orc at (137, 15) turn complete: no actions taken
